"REF_DATE","GEO","DGUID","Traveller characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","701931","","","","0"
"2010-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","679001","","","","0"
"2010-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","693413","","","","0"
"2010-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","687653","","","","0"
"2010-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","609462","","","","0"
"2010-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","550256","","","","0"
"2010-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","523285","","","","0"
"2011-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","537025","","","","0"
"2011-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","516874","","","","0"
"2011-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","634925","","","","0"
"2011-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","583475","","","","0"
"2011-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","645929","","","","0"
"2011-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","681352","","","","0"
"2011-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","663306","","","","0"
"2011-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","714209","","","","0"
"2011-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","685651","","","","0"
"2011-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","604631","","","","0"
"2011-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","567281","","","","0"
"2011-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","543810","","","","0"
"2012-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","557451","","","","0"
"2012-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","569153","","","","0"
"2012-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","633924","","","","0"
"2012-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","603800","","","","0"
"2012-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","691384","","","","0"
"2012-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","708192","","","","0"
"2012-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","675881","","","","0"
"2012-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","733057","","","","0"
"2012-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","677805","","","","0"
"2012-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","642197","","","","0"
"2012-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","575421","","","","0"
"2012-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","517049","","","","0"
"2013-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","578452","","","","0"
"2013-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","544509","","","","0"
"2013-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","612570","","","","0"
"2013-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","621358","","","","0"
"2013-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","699853","","","","0"
"2013-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","691014","","","","0"
"2013-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","683510","","","","0"
"2013-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","717079","","","","0"
"2013-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","670293","","","","0"
"2013-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","639764","","","","0"
"2013-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","568346","","","","0"
"2013-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","519326","","","","0"
"2014-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","558400","","","","0"
"2014-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","537908","","","","0"
"2014-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","609422","","","","0"
"2014-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","600792","","","","0"
"2014-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","678239","","","","0"
"2014-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","695677","","","","0"
"2014-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","703067","","","","0"
"2014-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","699196","","","","0"
"2014-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","688623","","","","0"
"2014-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","640379","","","","0"
"2014-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","538174","","","","0"
"2014-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","544216","","","","0"
"2015-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","546957","","","","0"
"2015-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","522707","","","","0"
"2015-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","604863","","","","0"
"2015-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","591326","","","","0"
"2015-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","655680","","","","0"
"2015-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","690164","","","","0"
"2015-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","693092","","","","0"
"2015-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","705688","","","","0"
"2015-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","701149","","","","0"
"2015-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","633591","","","","0"
"2015-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","562722","","","","0"
"2015-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","555606","","","","0"
"2016-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","557002","","","","0"
"2016-02","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","567105","","","","0"
"2016-03","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","626645","","","","0"
"2016-04","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","615493","","","","0"
"2016-05","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","686113","","","","0"
"2016-06","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","713245","","","","0"
"2016-07","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","706065","","","","0"
"2016-08","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","748708","","","","0"
"2016-09","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","731989","","","","0"
"2016-10","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","629281","","","","0"
"2016-11","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","572278","","","","0"
"2016-12","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","542712","","","","0"
"2017-01","Canada","2016A000011124","Total other travellers","Persons","249","units","0","v125268","1.86","574241","","","","0"
