"Plot","Entry","Name","Rep","Expt","PlantingDate","DTE","DTF","DTS","DTM","Tb","Pc"
5280,34,"CN 105862 AGL",1,"Sutherland, Canada 2017","2017-05-04",15,NA,77,NA,-46.9874390436148,6.71878423994573
5281,25,"CDC Vantage AGL",1,"Sutherland, Canada 2017","2017-05-04",13,56,74,NA,-21.5127914207945,5.19379188644789
5284,250,"PI 431679 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",12,55,70,NA,-28.1491795936594,6.69466774856741
5286,314,"PI 533688 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,55,73,NA,-58.6519632982149,6.82223804594806
5291,272,"PI 432005 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,50,66,NA,-49.0011233729702,6.8189687203247
5292,10,"CDC KR-1 AGL",1,"Sutherland, Canada 2017","2017-05-04",15,58,77,NA,-15.2543389414373,3.90766666438851
5294,160,"PI 283604 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,56,74,NA,-63.4327696708489,6.74017799201252
5298,195,"PI 299366 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,46,73,NA,-92.9385754074504,6.64440940226533
5304,187,"PI 299164 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,NA,70,NA,-49.7599020288048,6.82259227534325
5305,134,"PI 178939 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",16,55,74,NA,-33.2322157724013,6.53034299369813
5306,4,"CDC Greenstar AGL",1,"Sutherland, Canada 2017","2017-05-04",15,56,75,NA,-27.4588629929887,5.12982489669483
5308,172,"PI 298023 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,48,NA,NA,-29.7851735635566,6.76477676313993
5312,8,"CDC Imax AGL",1,"Sutherland, Canada 2017","2017-05-04",15,54,75,NA,-56.5474868370493,6.86452311410583
5315,2,"CDC Rosie AGL",1,"Sutherland, Canada 2017","2017-05-04",14,61,76,NA,-35.5949109132641,5.40659647626262
5317,168,"PI 297767 AGL",1,"Sutherland, Canada 2017","2017-05-04",15,NA,NA,NA,-56.1224853994265,6.74540801581916
5318,186,"PI 299163 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",16,NA,79,NA,-55.9812110914917,6.84907178512393
5325,229,"PI 374120 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,58,75,NA,-58.2273836004278,6.21028878522689
5326,178,"PI 298645 AGL",1,"Sutherland, Canada 2017","2017-05-04",16,56,75,NA,-41.2547852051739,6.3922268874322
5329,201,"PI 312175 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,56,74,NA,-45.7135636873055,6.49970612240588
5331,245,"PI 431633 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,48,71,NA,-29.8834584623249,6.43584904779755
5338,271,"PI 432002 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",14,52,69,NA,-51.3855366540058,7.27613464649959
5341,313,"PI 518734 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,59,74,NA,-34.5750425953112,5.37145754973692
5347,315,"PI 533693 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",14,56,74,NA,-33.4816203861928,6.20061158555821
5349,9,"CDC Impower AGL",1,"Sutherland, Canada 2017","2017-05-04",14,58,77,NA,-34.1809421375816,6.05084827759939
5350,309,"PI 490288 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,56,73,NA,-28.7168672429661,6.04658902510159
5351,79,"ILL 4665 AGL",1,"Sutherland, Canada 2017","2017-05-04",14,55,72,NA,-40.2801577268137,6.40165077143044
5354,98,"ILL 6182 AGL",1,"Sutherland, Canada 2017","2017-05-04",15,48,71,NA,-63.5783433906236,6.64793810048967
5355,15,"CDC Redcoat AGL",1,"Sutherland, Canada 2017","2017-05-04",15,58,74,NA,-50.8791294744025,6.11024696917917
5360,167,"PI 297754 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,NA,NA,NA,-34.0725167303525,6.79394726036469
5361,99,"ILL 6211 AGL",1,"Sutherland, Canada 2017","2017-05-04",15,NA,71,NA,-16.4219091769508,2.7468980124562
5368,161,"PI 289066 AGL",1,"Sutherland, Canada 2017","2017-05-04",17,59,76,NA,-52.5062869653027,5.92810824923843
5370,21,"CDC Royale AGL",1,"Sutherland, Canada 2017","2017-05-04",17,56,76,NA,-28.573959159915,5.54831104041441
5372,80,"ILL 4671 AGL",1,"Sutherland, Canada 2017","2017-05-04",15,53,71,NA,-55.9484384131385,6.62885677525415
5373,192,"PI 299312 AGL",1,"Sutherland, Canada 2017","2017-05-04",15,56,79,NA,-40.9596246455044,6.23885113957144
5375,221,"PI 345627 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,59,78,NA,-34.5304208530353,5.75449316339018
5376,213,"PI 329167 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,51,71,NA,-35.6938091927819,6.62226137141918
5381,19,"CDC Rosetown AGL",1,"Sutherland, Canada 2017","2017-05-04",15,59,78,NA,-37.8823934885166,5.60061741583454
5384,296,"PI 472213 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,48,69,NA,-33.4052020765948,7.00144604778683
5386,126,"Indianhead AGL",1,"Sutherland, Canada 2017","2017-05-04",16,NA,81,NA,-31.2255677972227,5.18634481030042
5390,41,"CN 108370 AGL",1,"Sutherland, Canada 2017","2017-05-04",15,61,79,NA,-22.5221016827067,5.46065135798471
5395,319,"Shasta AGL",1,"Sutherland, Canada 2017","2017-05-04",15,54,71,NA,-15.0120114936128,4.77073869097458
5396,118,"ILL 9 AGL",1,"Sutherland, Canada 2017","2017-05-04",15,45,63,NA,-29.343567428965,6.11653557838545
5401,217,"PI 339289 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,47,72,NA,-34.5014365054044,7.15101015341489
5406,283,"PI 432201 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,52,71,NA,-28.3986729367284,6.42118160501777
5414,180,"PI 298922 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",15,53,69,NA,-45.7959707970141,6.91259456384065
5422,308,"PI 477921 LSP AGL",1,"Sutherland, Canada 2017","2017-05-04",16,48,70,NA,-12.1891873591326,5.21485199652724
5426,19,"CDC Rosetown AGL",2,"Sutherland, Canada 2017","2017-05-04",11,58,75,NA,-37.8823934885166,5.60061741583454
5428,167,"PI 297754 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,51,67,NA,-34.0725167303525,6.79394726036469
5432,196,"PI 299375 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",10,48,73,NA,-57.5972694410372,7.00580045443549
5433,37,"CN 105865 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,52,73,NA,-56.3717667018544,6.8444356718056
5435,17,"CDC Robin AGL",2,"Sutherland, Canada 2017","2017-05-04",10,52,72,NA,-34.0728663646378,6.3592721381165
5438,148,"PI 209858 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,58,74,NA,-53.0331459618622,5.93123454644006
5441,313,"PI 518734 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",10,61,78,NA,-34.5750425953112,5.37145754973692
5449,314,"PI 533688 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",10,53,73,NA,-58.6519632982149,6.82223804594806
5452,190,"PI 299237 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,48,73,NA,-32.8127720986831,6.27870484202102
5454,247,"PI 431643 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,43,69,NA,-34.1706179023097,6.92426091108854
5456,191,"PI 299289 AGL",2,"Sutherland, Canada 2017","2017-05-04",12,53,71,NA,-30.6067109450266,6.09112674640955
5457,21,"CDC Royale AGL",2,"Sutherland, Canada 2017","2017-05-04",13,56,74,NA,-28.573959159915,5.54831104041441
5460,12,"CDC Maxim AGL",2,"Sutherland, Canada 2017","2017-05-04",13,55,73,NA,-37.2968773667503,6.08836309075064
5463,29,"CN 105732 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,53,72,NA,-19.7340459253893,5.51907000307348
5465,288,"PI 432286 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,53,69,NA,-54.2828904685884,6.59379840705761
5466,233,"PI 420818 AGL",2,"Sutherland, Canada 2017","2017-05-04",13,51,72,NA,-73.8915931571549,6.83629614763545
5475,25,"CDC Vantage AGL",2,"Sutherland, Canada 2017","2017-05-04",10,53,71,NA,-21.5127914207945,5.19379188644789
5477,6,"CDC Glamis AGL",2,"Sutherland, Canada 2017","2017-05-04",10,57,74,NA,-32.1996976327963,5.5395683737231
5482,193,"PI 299345 AGL",2,"Sutherland, Canada 2017","2017-05-04",10,53,71,NA,-64.2829792262947,6.60099175435518
5485,79,"ILL 4665 AGL",2,"Sutherland, Canada 2017","2017-05-04",10,52,71,NA,-40.2801577268137,6.40165077143044
5487,192,"PI 299312 AGL",2,"Sutherland, Canada 2017","2017-05-04",10,56,74,NA,-40.9596246455044,6.23885113957144
5499,7,"CDC Gold AGL",2,"Sutherland, Canada 2017","2017-05-04",11,53,74,NA,-30.3609392420264,6.10998858186656
5505,224,"PI 368651 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,53,71,NA,-36.9326046654013,6.59227996253955
5521,221,"PI 345627 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,60,74,NA,-34.5304208530353,5.75449316339018
5523,2,"CDC Rosie AGL",2,"Sutherland, Canada 2017","2017-05-04",11,59,74,NA,-35.5949109132641,5.40659647626262
5525,18,"CDC Rosebud AGL",2,"Sutherland, Canada 2017","2017-05-04",11,55,73,NA,-16.1425023947211,4.53844082239934
5527,188,"PI 299165 AGL",2,"Sutherland, Canada 2017","2017-05-04",10,48,70,NA,-68.7961567751149,6.99512645254336
5528,210,"PI 320953 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",12,60,74,NA,-37.1562013220714,6.27655563198216
5538,287,"PI 432271 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",12,55,74,NA,-24.7041339643211,5.95036655895176
5540,270,"PI 432001 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,46,74,NA,-42.9239532818405,7.00726148488124
5543,24,"CDC Sedley AGL",2,"Sutherland, Canada 2017","2017-05-04",10,53,73,NA,-28.4279165655089,5.411327590755
5552,222,"PI 358602 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,53,71,NA,-33.6507964272455,6.47728393453655
5566,168,"PI 297767 AGL",2,"Sutherland, Canada 2017","2017-05-04",14,56,71,NA,-56.1224853994265,6.74540801581916
5570,315,"PI 533693 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,55,73,NA,-33.4816203861928,6.20061158555821
5572,90,"ILL 5480 AGL",2,"Sutherland, Canada 2017","2017-05-04",13,55,74,NA,-30.4493721031122,6.16762238685928
5578,186,"PI 299163 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",12,52,73,NA,-55.9812110914917,6.84907178512393
5598,212,"PI 329157 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,47,73,NA,-34.93449566792,6.79801537019683
5599,128,"Laird AGL",2,"Sutherland, Canada 2017","2017-05-04",12,57,77,NA,-20.0461225300612,4.47028822459197
5600,14,"CDC Red Rider AGL",2,"Sutherland, Canada 2017","2017-05-04",13,56,74,NA,-32.3885881155894,5.76139780967052
5602,134,"PI 178939 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,53,72,NA,-33.2322157724013,6.53034299369813
5605,126,"Indianhead AGL",2,"Sutherland, Canada 2017","2017-05-04",15,62,83,NA,-31.2255677972227,5.18634481030042
5615,187,"PI 299164 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",10,48,70,NA,-49.7599020288048,6.82259227534325
5619,322,"W6 27763 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,46,64,NA,-86.9936998822564,7.21992795596088
5622,86,"ILL 4956 AGL",2,"Sutherland, Canada 2017","2017-05-04",10,54,74,NA,-30.9983647021774,6.42511193372036
5623,116,"ILL 8174 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,48,71,NA,-21.8256414566159,5.86268302853034
5624,161,"PI 289066 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,60,73,NA,-52.5062869653027,5.92810824923843
5627,320,"W6 27754 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",13,59,76,NA,-37.1718872671698,5.87495725086115
5628,150,"PI 212100 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",12,51,69,NA,-43.783696582702,6.84231742605669
5630,8,"CDC Imax AGL",2,"Sutherland, Canada 2017","2017-05-04",11,53,73,NA,-56.5474868370493,6.86452311410583
5634,41,"CN 108370 AGL",2,"Sutherland, Canada 2017","2017-05-04",14,56,78,NA,-22.5221016827067,5.46065135798471
5636,189,"PI 299177 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,48,72,NA,-59.6565259786052,7.17797037841606
5639,9,"CDC Impower AGL",2,"Sutherland, Canada 2017","2017-05-04",13,58,77,NA,-34.1809421375816,6.05084827759939
5640,5,"CDC Cherie AGL",2,"Sutherland, Canada 2017","2017-05-04",14,55,72,NA,-33.7165455085428,5.87898435511775
5641,166,"PI 297287 AGL",2,"Sutherland, Canada 2017","2017-05-04",13,52,73,NA,-53.709444947728,6.84727282112551
5642,308,"PI 477921 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",13,48,73,NA,-12.1891873591326,5.21485199652724
5652,13,"CDC QG-1 AGL",2,"Sutherland, Canada 2017","2017-05-04",12,57,75,NA,-29.2545435039674,5.88551752105043
5656,204,"PI 320937 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",12,59,79,NA,-19.1105893893302,4.47642406377938
5657,273,"PI 432028 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",11,50,71,NA,-39.0904555561253,6.85417305742566
5659,39,"CN 106265 AGL",2,"Sutherland, Canada 2017","2017-05-04",11,56,74,NA,-37.0163864974222,6.19573397953543
5662,83,"ILL 4783 AGL",2,"Sutherland, Canada 2017","2017-05-04",10,56,74,NA,-38.1116795548293,6.51437963981687
5684,165,"PI 297285 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",13,55,73,NA,-38.1845658493477,6.14439560560677
5686,102,"ILL 6853 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,49,69,NA,-81.4668899528001,6.67444359556949
5689,266,"PI 431888 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,47,69,NA,-46.2844643147343,7.26996644649778
5697,40,"CN 108369 AGL",2,"Sutherland, Canada 2017","2017-05-04",12,56,75,NA,-29.9623499019221,5.57696305405616
5698,20,"CDC Rouleau AGL",2,"Sutherland, Canada 2017","2017-05-04",12,55,73,NA,-40.8825426671873,6.17757611250937
5701,176,"PI 298631 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,59,74,NA,-35.0749999442354,6.19644382799989
5702,115,"ILL 8072 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,48,73,NA,-69.8578572419233,7.16357584986374
5703,137,"PI 179324 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",13,47,68,NA,-60.5066854652994,7.17639105471612
5705,104,"ILL 7558 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,49,69,NA,-17.8644496983667,3.21787083884431
5706,312,"PI 518733 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,59,79,NA,-31.9810627831443,5.41414431610727
5708,87,"ILL 5058 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,52,76,NA,-51.3294893346985,6.59202072389538
5709,292,"PI 468901 AGL",2,"Sutherland, Canada 2017","2017-05-04",14,60,74,NA,-42.449984230177,6.06550540132719
5713,223,"PI 368647 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,53,69,NA,-42.8485839870594,6.75013024433589
5714,245,"PI 431633 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,48,69,NA,-29.8834584623249,6.43584904779755
5715,153,"PI 238758 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,52,74,NA,-17.0156559085888,5.38817356183616
5719,201,"PI 312175 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,56,73,NA,-45.7135636873055,6.49970612240588
5721,177,"PI 298644 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,60,77,NA,-36.0852864878446,5.84544175411976
5722,3,"3156-11 AGL",2,"Sutherland, Canada 2017","2017-05-04",15,61,79,NA,-32.7725325027685,5.22095539017282
5738,209,"PI 320952 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,62,80,NA,-29.1760227962758,5.12468766083462
5744,34,"CN 105862 AGL",2,"Sutherland, Canada 2017","2017-05-04",14,53,72,NA,-46.9874390436148,6.71878423994573
5745,173,"PI 298121 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",15,48,72,NA,-22.1547742847377,5.69205606753463
5746,4,"CDC Greenstar AGL",2,"Sutherland, Canada 2017","2017-05-04",15,58,76,NA,-27.4588629929887,5.12982489669483
5747,283,"PI 432201 LSP AGL",2,"Sutherland, Canada 2017","2017-05-04",14,52,69,NA,-28.3986729367284,6.42118160501777
5748,16,"CDC Redwing AGL",2,"Sutherland, Canada 2017","2017-05-04",15,56,71,NA,-52.0381354576769,6.39111665838796
5755,225,"PI 370481 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",10,52,73,NA,-62.2102402288821,6.65438272115703
5760,130,"PI 163589 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,52,69,NA,-60.3280967566978,6.60203807925
5761,24,"CDC Sedley AGL",3,"Sutherland, Canada 2017","2017-05-04",10,55,74,NA,-28.4279165655089,5.411327590755
5765,90,"ILL 5480 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,55,73,NA,-30.4493721031122,6.16762238685928
5768,60,"ILL 1220 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,46,63,NA,-31.8995262956172,6.83496849603994
5769,193,"PI 299345 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,53,73,NA,-64.2829792262947,6.60099175435518
5774,16,"CDC Redwing AGL",3,"Sutherland, Canada 2017","2017-05-04",12,56,73,NA,-52.0381354576769,6.39111665838796
5775,312,"PI 518733 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,58,75,NA,-31.9810627831443,5.41414431610727
5777,221,"PI 345627 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,58,76,NA,-34.5304208530353,5.75449316339018
5781,285,"PI 432236 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,49,68,NA,-37.3103741708734,6.92032369145956
5783,206,"PI 320941 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,48,69,NA,-48.9868688745285,7.27665151000222
5784,22,"CDC Ruby AGL",3,"Sutherland, Canada 2017","2017-05-04",11,52,72,NA,-15.588428024226,4.20383491946884
5789,3,"3156-11 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,60,75,NA,-32.7725325027685,5.22095539017282
5793,276,"PI 432106 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,48,69,NA,-37.393284497642,6.83121502833684
5798,64,"ILL 213 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,44,64,NA,-53.064645125146,7.21906145791969
5802,20,"CDC Rouleau AGL",3,"Sutherland, Canada 2017","2017-05-04",12,55,74,NA,-40.8825426671873,6.17757611250937
5803,65,"ILL 2194 AGL",3,"Sutherland, Canada 2017","2017-05-04",10,47,64,NA,-81.0569753435146,7.30436552637743
5806,289,"PI 451763 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,46,70,NA,-16.9931569174975,5.52767030751275
5807,35,"CN 105863 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,51,71,NA,-64.9123564144816,6.94932472912662
5808,50,"IG 4781 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,55,67,NA,-37.3698922005248,6.43407446339631
5811,196,"PI 299375 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,50,73,NA,-57.5972694410372,7.00580045443549
5814,15,"CDC Redcoat AGL",3,"Sutherland, Canada 2017","2017-05-04",11,57,73,NA,-50.8791294744025,6.11024696917917
5815,189,"PI 299177 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,48,73,NA,-59.6565259786052,7.17797037841606
5818,199,"PI 308614 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",14,50,65,NA,-70.3329469840806,6.78372360800541
5830,128,"Laird AGL",3,"Sutherland, Canada 2017","2017-05-04",11,56,76,NA,-20.0461225300612,4.47028822459197
5834,282,"PI 432190 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",10,53,73,NA,-30.6125347219884,6.11592563101578
5836,9,"CDC Impower AGL",3,"Sutherland, Canada 2017","2017-05-04",11,55,78,NA,-34.1809421375816,6.05084827759939
5844,4,"CDC Greenstar AGL",3,"Sutherland, Canada 2017","2017-05-04",10,56,74,NA,-27.4588629929887,5.12982489669483
5846,266,"PI 431888 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,50,69,NA,-46.2844643147343,7.26996644649778
5852,84,"ILL 4804 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,46,65,NA,-59.2782113255047,7.01186403036141
5868,209,"PI 320952 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,61,NA,NA,-29.1760227962758,5.12468766083462
5871,286,"PI 432245 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,44,66,NA,-33.9406633924107,6.65750502866877
5883,274,"PI 432033 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,51,65,NA,-30.9908919173558,6.62584921095553
5893,86,"ILL 4956 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,52,73,NA,-30.9983647021774,6.42511193372036
5898,13,"CDC QG-1 AGL",3,"Sutherland, Canada 2017","2017-05-04",12,56,78,NA,-29.2545435039674,5.88551752105043
5900,36,"CN 105864 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,52,69,NA,-70.8448851149675,6.59994591847267
5905,320,"W6 27754 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,58,72,NA,-37.1718872671698,5.87495725086115
5914,198,"PI 302398 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,45,65,NA,-40.557185726598,6.37841148607158
5917,257,"PI 431731 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,48,68,NA,-39.5533400407053,6.72833643219763
5921,115,"ILL 8072 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,49,69,NA,-69.8578572419233,7.16357584986374
5926,177,"PI 298644 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,59,74,NA,-36.0852864878446,5.84544175411976
5927,169,"PI 297772 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",13,48,65,NA,-81.0245636596654,6.87711046146131
5928,83,"ILL 4783 AGL",3,"Sutherland, Canada 2017","2017-05-04",10,56,73,NA,-38.1116795548293,6.51437963981687
5936,212,"PI 329157 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,45,71,NA,-34.93449566792,6.79801537019683
5943,126,"Indianhead AGL",3,"Sutherland, Canada 2017","2017-05-04",12,61,78,NA,-31.2255677972227,5.18634481030042
5949,155,"PI 250156 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,47,65,NA,-58.4556361959667,7.0530019323347
5953,259,"PI 431753 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,48,68,NA,-34.1186529802793,6.85479047055229
5966,302,"PI 472561 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,45,67,NA,-40.4273654379897,5.84488631741852
5977,249,"PI 431663 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",11,48,68,NA,-39.2430996352557,7.00425036250523
5982,168,"PI 297767 AGL",3,"Sutherland, Canada 2017","2017-05-04",11,53,71,NA,-56.1224853994265,6.74540801581916
5986,7,"CDC Gold AGL",3,"Sutherland, Canada 2017","2017-05-04",12,53,72,NA,-30.3609392420264,6.10998858186656
6001,273,"PI 432028 LSP AGL",3,"Sutherland, Canada 2017","2017-05-04",12,50,69,NA,-39.0904555561253,6.85417305742566
