Entry,Name,Expt,DTF,DTM
209,PI 320952 LSP AGL,In17,85,NA
209,PI 320952 LSP AGL,Ba16,91,NA
209,PI 320952 LSP AGL,Ba17,85,108.6666667
209,PI 320952 LSP AGL,Ne16,122.6666667,NA
209,PI 320952 LSP AGL,Ne17,128.6666667,158.6666667
209,PI 320952 LSP AGL,Sp16,126,156
209,PI 320952 LSP AGL,Sp17,132.6666667,156.6666667
209,PI 320952 LSP AGL,Mo16,130,164.5
209,PI 320952 LSP AGL,Mo17,127,164
209,PI 320952 LSP AGL,It16,137.3333333,184
209,PI 320952 LSP AGL,It17,144.3333333,177.5
210,PI 320953 LSP AGL,Ro16,52,98
210,PI 320953 LSP AGL,Ro17,51.33333333,NA
210,PI 320953 LSP AGL,Su16,58.33333333,104
210,PI 320953 LSP AGL,Su17,59.33333333,90
210,PI 320953 LSP AGL,Su18,50,94
210,PI 320953 LSP AGL,Us18,70,99
210,PI 320953 LSP AGL,In16,86,NA
210,PI 320953 LSP AGL,In17,85,NA
210,PI 320953 LSP AGL,Ba16,104,NA
210,PI 320953 LSP AGL,Ba17,100,NA
210,PI 320953 LSP AGL,Ne16,127.3333333,NA
210,PI 320953 LSP AGL,Ne17,137.3333333,164.3333333
210,PI 320953 LSP AGL,Sp16,127,156.6666667
210,PI 320953 LSP AGL,Sp17,138,155.3333333
210,PI 320953 LSP AGL,Mo16,133.3333333,162.6666667
210,PI 320953 LSP AGL,Mo17,143.3333333,170.3333333
210,PI 320953 LSP AGL,It16,144.6666667,183.6666667
210,PI 320953 LSP AGL,It17,147.6666667,180
211,PI 320954 LSP AGL,Ro16,50.66666667,96
211,PI 320954 LSP AGL,Ro17,49,82
211,PI 320954 LSP AGL,Su16,54,96.66666667
211,PI 320954 LSP AGL,Su17,54.66666667,87.33333333
211,PI 320954 LSP AGL,Su18,47.66666667,88.66666667
211,PI 320954 LSP AGL,Us18,69.33333333,97
211,PI 320954 LSP AGL,In16,86,NA
211,PI 320954 LSP AGL,In17,79,NA
211,PI 320954 LSP AGL,Ba16,83.33333333,NA
211,PI 320954 LSP AGL,Ba17,88.66666667,NA
211,PI 320954 LSP AGL,Ne16,115,143
211,PI 320954 LSP AGL,Ne17,123.3333333,152.3333333
211,PI 320954 LSP AGL,Sp16,117,156
211,PI 320954 LSP AGL,Sp17,125.6666667,154
211,PI 320954 LSP AGL,Mo16,129.3333333,155.3333333
211,PI 320954 LSP AGL,Mo17,125,163.6666667
211,PI 320954 LSP AGL,It16,129.6666667,175
211,PI 320954 LSP AGL,It17,141,176.3333333
212,PI 329157 LSP AGL,Ro16,44,96
212,PI 329157 LSP AGL,Ro17,43.33333333,81.33333333
212,PI 329157 LSP AGL,Su16,47,95.66666667
212,PI 329157 LSP AGL,Su17,46.66666667,90
212,PI 329157 LSP AGL,Su18,43,91.33333333
212,PI 329157 LSP AGL,Us18,53.33333333,92.33333333
212,PI 329157 LSP AGL,In16,76,NA
212,PI 329157 LSP AGL,In17,74.66666667,NA
212,PI 329157 LSP AGL,Ba16,79.66666667,116.6666667
212,PI 329157 LSP AGL,Ba17,81.66666667,108.5
212,PI 329157 LSP AGL,Ne16,111,147
212,PI 329157 LSP AGL,Ne17,121.6666667,149.6666667
212,PI 329157 LSP AGL,Sp16,112.6666667,148.3333333
212,PI 329157 LSP AGL,Sp17,121.3333333,147
212,PI 329157 LSP AGL,Mo16,126,158.6666667
212,PI 329157 LSP AGL,Mo17,118,159
212,PI 329157 LSP AGL,It16,131.3333333,177.3333333
212,PI 329157 LSP AGL,It17,143.3333333,172.3333333
213,PI 329167 LSP AGL,Ro16,45.33333333,94.66666667
213,PI 329167 LSP AGL,Ro17,45,80.66666667
213,PI 329167 LSP AGL,Su16,46.66666667,97.66666667
213,PI 329167 LSP AGL,Su17,49,88.5
213,PI 329167 LSP AGL,Su18,43,93.33333333
213,PI 329167 LSP AGL,Us18,53.66666667,92.66666667
213,PI 329167 LSP AGL,In16,84,NA
213,PI 329167 LSP AGL,In17,72.66666667,NA
213,PI 329167 LSP AGL,Ba16,83.33333333,NA
213,PI 329167 LSP AGL,Ba17,80.33333333,NA
213,PI 329167 LSP AGL,Ne16,115.3333333,149
213,PI 329167 LSP AGL,Ne17,119,151.6666667
213,PI 329167 LSP AGL,Sp16,113.3333333,151.6666667
213,PI 329167 LSP AGL,Sp17,119,147
213,PI 329167 LSP AGL,Mo16,120.3333333,155
213,PI 329167 LSP AGL,Mo17,114.6666667,156.6666667
213,PI 329167 LSP AGL,It16,133.3333333,183.6666667
213,PI 329167 LSP AGL,It17,138.6666667,171
214,PI 339266 LSP AGL,Ro16,44.66666667,94
214,PI 339266 LSP AGL,Ro17,41.33333333,80.33333333
214,PI 339266 LSP AGL,Su16,46,94.33333333
214,PI 339266 LSP AGL,Su17,43,89
214,PI 339266 LSP AGL,Su18,42,88.66666667
214,PI 339266 LSP AGL,Us18,53.5,89.5
214,PI 339266 LSP AGL,In16,77,NA
214,PI 339266 LSP AGL,In17,69.33333333,NA
214,PI 339266 LSP AGL,Ba16,76,NA
214,PI 339266 LSP AGL,Ba17,82.66666667,NA
214,PI 339266 LSP AGL,Ne16,106,148
214,PI 339266 LSP AGL,Ne17,120.6666667,151
214,PI 339266 LSP AGL,Sp16,118.3333333,149
214,PI 339266 LSP AGL,Sp17,126,154
214,PI 339266 LSP AGL,Mo16,130,165
214,PI 339266 LSP AGL,Mo17,120.6666667,161.3333333
214,PI 339266 LSP AGL,It16,134.6666667,177.6666667
214,PI 339266 LSP AGL,It17,141.3333333,175
215,PI 339283 LSP AGL,Ro16,45,95
215,PI 339283 LSP AGL,Ro17,44.33333333,79.66666667
215,PI 339283 LSP AGL,Su16,50.33333333,94.66666667
215,PI 339283 LSP AGL,Su17,50,85
215,PI 339283 LSP AGL,Su18,46.66666667,89.66666667
215,PI 339283 LSP AGL,Us18,56,92.5
215,PI 339283 LSP AGL,In16,86,NA
215,PI 339283 LSP AGL,In17,85,NA
215,PI 339283 LSP AGL,Ba16,104,NA
215,PI 339283 LSP AGL,Ba17,103.5,NA
215,PI 339283 LSP AGL,Ne16,135.6666667,NA
215,PI 339283 LSP AGL,Ne17,128.3333333,159.3333333
215,PI 339283 LSP AGL,Sp16,113.3333333,144.3333333
215,PI 339283 LSP AGL,Sp17,121.3333333,150
215,PI 339283 LSP AGL,Mo16,113.3333333,155.6666667
215,PI 339283 LSP AGL,Mo17,119.3333333,159
215,PI 339283 LSP AGL,It16,134.5,174.6666667
215,PI 339283 LSP AGL,It17,141.6666667,170
216,PI 339285 AGL,Ro16,46.33333333,93.33333333
216,PI 339285 AGL,Ro17,45.33333333,78
216,PI 339285 AGL,Su16,51,94.66666667
216,PI 339285 AGL,Su17,48.66666667,86.33333333
216,PI 339285 AGL,Su18,43.33333333,87.33333333
216,PI 339285 AGL,Us18,54,91
216,PI 339285 AGL,In16,86,NA
216,PI 339285 AGL,In17,85,NA
216,PI 339285 AGL,Ba16,104,NA
216,PI 339285 AGL,Ba17,103.5,NA
216,PI 339285 AGL,Ne16,149,NA
216,PI 339285 AGL,Ne17,143,165.6666667
216,PI 339285 AGL,Sp16,115.6666667,148.3333333
216,PI 339285 AGL,Sp17,123,149.3333333
216,PI 339285 AGL,Mo16,131.3333333,162
216,PI 339285 AGL,Mo17,119.3333333,158.3333333
216,PI 339285 AGL,It16,131.6666667,172.3333333
216,PI 339285 AGL,It17,140.3333333,169.6666667
217,PI 339289 LSP AGL,Ro16,44.66666667,94.66666667
217,PI 339289 LSP AGL,Ro17,41,80.33333333
217,PI 339289 LSP AGL,Su16,46.33333333,96
217,PI 339289 LSP AGL,Su17,45,85
217,PI 339289 LSP AGL,Su18,42,88
217,PI 339289 LSP AGL,Us18,52,87.33333333
217,PI 339289 LSP AGL,In16,69,NA
217,PI 339289 LSP AGL,In17,72.66666667,NA
217,PI 339289 LSP AGL,Ba16,75,NA
217,PI 339289 LSP AGL,Ba17,85.66666667,107
217,PI 339289 LSP AGL,Ne16,125,NA
217,PI 339289 LSP AGL,Ne17,121,150.6666667
217,PI 339289 LSP AGL,Sp16,119.6666667,150
217,PI 339289 LSP AGL,Sp17,127,151.6666667
217,PI 339289 LSP AGL,Mo16,130,164.3333333
217,PI 339289 LSP AGL,Mo17,124.5,160
217,PI 339289 LSP AGL,It16,146.3333333,185
217,PI 339289 LSP AGL,It17,143.6666667,176.3333333
218,PI 339292 LSP AGL,Ro16,45,96
218,PI 339292 LSP AGL,Ro17,42,75
218,PI 339292 LSP AGL,Su16,48.33333333,97
218,PI 339292 LSP AGL,Su17,46.33333333,86
218,PI 339292 LSP AGL,Su18,42,83
218,PI 339292 LSP AGL,Us18,56,91.33333333
218,PI 339292 LSP AGL,In16,78,NA
218,PI 339292 LSP AGL,In17,72,NA
218,PI 339292 LSP AGL,Ba16,80.66666667,NA
218,PI 339292 LSP AGL,Ba17,85.33333333,107.3333333
218,PI 339292 LSP AGL,Ne16,113,146
218,PI 339292 LSP AGL,Ne17,118,148.6666667
218,PI 339292 LSP AGL,Sp16,121.6666667,150
218,PI 339292 LSP AGL,Sp17,128.6666667,154
218,PI 339292 LSP AGL,Mo16,128.6666667,159.3333333
218,PI 339292 LSP AGL,Mo17,124.3333333,164
218,PI 339292 LSP AGL,It16,135.3333333,173.6666667
218,PI 339292 LSP AGL,It17,142.6666667,173
219,PI 339296 AGL,Ro16,44.33333333,96
219,PI 339296 AGL,Ro17,40,78
219,PI 339296 AGL,Su16,47.33333333,97.66666667
219,PI 339296 AGL,Su17,46.33333333,86.33333333
219,PI 339296 AGL,Su18,42,85
219,PI 339296 AGL,Us18,54,89
219,PI 339296 AGL,In16,71.5,NA
219,PI 339296 AGL,In17,69.66666667,NA
219,PI 339296 AGL,Ba16,73,118
219,PI 339296 AGL,Ba17,85.5,109.5
219,PI 339296 AGL,Ne16,113.5,143
219,PI 339296 AGL,Ne17,119,149.3333333
219,PI 339296 AGL,Sp16,121.6666667,151.6666667
219,PI 339296 AGL,Sp17,131.3333333,154.6666667
219,PI 339296 AGL,Mo16,128,157.3333333
219,PI 339296 AGL,Mo17,123.6666667,163.3333333
219,PI 339296 AGL,It16,144.6666667,183.6666667
219,PI 339296 AGL,It17,140.3333333,175
220,PI 343026 LSP AGL,Ro16,45,94.66666667
220,PI 343026 LSP AGL,Ro17,44.33333333,78
220,PI 343026 LSP AGL,Su16,48.33333333,94.66666667
220,PI 343026 LSP AGL,Su17,47.66666667,87
220,PI 343026 LSP AGL,Su18,43,86.33333333
220,PI 343026 LSP AGL,Us18,59,92.33333333
220,PI 343026 LSP AGL,In16,86,NA
220,PI 343026 LSP AGL,In17,72.33333333,NA
220,PI 343026 LSP AGL,Ba16,77.33333333,NA
220,PI 343026 LSP AGL,Ba17,82,NA
220,PI 343026 LSP AGL,Ne16,112,146
220,PI 343026 LSP AGL,Ne17,118,147
220,PI 343026 LSP AGL,Sp16,115.3333333,148.3333333
220,PI 343026 LSP AGL,Sp17,124,149.3333333
220,PI 343026 LSP AGL,Mo16,126,153.3333333
220,PI 343026 LSP AGL,Mo17,119.3333333,160
220,PI 343026 LSP AGL,It16,135,175
220,PI 343026 LSP AGL,It17,141.6666667,171
221,PI 345627 LSP AGL,Ro16,53,98
221,PI 345627 LSP AGL,Ro17,52,NA
221,PI 345627 LSP AGL,Su16,56.33333333,98
221,PI 345627 LSP AGL,Su17,59,NA
221,PI 345627 LSP AGL,Su18,49.66666667,98
221,PI 345627 LSP AGL,Us18,66.5,98
221,PI 345627 LSP AGL,In16,86,NA
221,PI 345627 LSP AGL,In17,81,NA
221,PI 345627 LSP AGL,Ba16,90.66666667,NA
221,PI 345627 LSP AGL,Ba17,82.66666667,109
221,PI 345627 LSP AGL,Ne16,113.6666667,NA
221,PI 345627 LSP AGL,Ne17,125.6666667,158.6666667
221,PI 345627 LSP AGL,Sp16,118.3333333,153
221,PI 345627 LSP AGL,Sp17,125,154
221,PI 345627 LSP AGL,Mo16,128.6666667,162.6666667
221,PI 345627 LSP AGL,Mo17,124.6666667,166
221,PI 345627 LSP AGL,It16,137.6666667,180.6666667
221,PI 345627 LSP AGL,It17,145,173.6666667
222,PI 358602 LSP AGL,Ro16,49.66666667,98
222,PI 358602 LSP AGL,Ro17,46.33333333,82
222,PI 358602 LSP AGL,Su16,52.33333333,99.66666667
222,PI 358602 LSP AGL,Su17,53,87
222,PI 358602 LSP AGL,Su18,47.33333333,89.5
222,PI 358602 LSP AGL,Us18,67,96
222,PI 358602 LSP AGL,In16,86,NA
222,PI 358602 LSP AGL,In17,78,NA
222,PI 358602 LSP AGL,Ba16,84,NA
222,PI 358602 LSP AGL,Ba17,87.33333333,NA
222,PI 358602 LSP AGL,Ne16,116.6666667,144.6666667
222,PI 358602 LSP AGL,Ne17,125.3333333,154.3333333
222,PI 358602 LSP AGL,Sp16,121,153
222,PI 358602 LSP AGL,Sp17,133,154
222,PI 358602 LSP AGL,Mo16,133.3333333,164.3333333
222,PI 358602 LSP AGL,Mo17,132.6666667,166
222,PI 358602 LSP AGL,It16,137.3333333,182
222,PI 358602 LSP AGL,It17,145,176.3333333
223,PI 368647 LSP AGL,Ro16,48.66666667,98
223,PI 368647 LSP AGL,Ro17,47.33333333,82
223,PI 368647 LSP AGL,Su16,51,93.33333333
223,PI 368647 LSP AGL,Su17,53,89
223,PI 368647 LSP AGL,Su18,46.66666667,90.66666667
223,PI 368647 LSP AGL,Us18,61,92
223,PI 368647 LSP AGL,In16,84,NA
223,PI 368647 LSP AGL,In17,82,NA
223,PI 368647 LSP AGL,Ba16,86.66666667,117.6666667
223,PI 368647 LSP AGL,Ba17,87.33333333,110.6666667
223,PI 368647 LSP AGL,Ne16,125.3333333,148
223,PI 368647 LSP AGL,Ne17,127.3333333,158.3333333
223,PI 368647 LSP AGL,Sp16,121.6666667,156
223,PI 368647 LSP AGL,Sp17,131.3333333,156.6666667
223,PI 368647 LSP AGL,Mo16,130,155.6666667
223,PI 368647 LSP AGL,Mo17,127,166.3333333
223,PI 368647 LSP AGL,It16,138,181
223,PI 368647 LSP AGL,It17,143.3333333,175
224,PI 368651 LSP AGL,Ro16,51,97
224,PI 368651 LSP AGL,Ro17,47.66666667,NA
224,PI 368651 LSP AGL,Su16,52.66666667,98.66666667
224,PI 368651 LSP AGL,Su17,53,90
224,PI 368651 LSP AGL,Su18,46.33333333,100
224,PI 368651 LSP AGL,Us18,67,96
224,PI 368651 LSP AGL,In16,86,NA
224,PI 368651 LSP AGL,In17,85,NA
224,PI 368651 LSP AGL,Ba16,87.66666667,123.3333333
224,PI 368651 LSP AGL,Ba17,91.33333333,NA
224,PI 368651 LSP AGL,Ne16,122.3333333,144
224,PI 368651 LSP AGL,Ne17,126,156.6666667
224,PI 368651 LSP AGL,Sp16,119.3333333,156
224,PI 368651 LSP AGL,Sp17,132.5,154
224,PI 368651 LSP AGL,Mo16,133.3333333,162.6666667
224,PI 368651 LSP AGL,Mo17,134.3333333,166.3333333
224,PI 368651 LSP AGL,It16,141.3333333,176.3333333
224,PI 368651 LSP AGL,It17,145.6666667,175
225,PI 370481 LSP AGL,Ro16,49.33333333,92.66666667
225,PI 370481 LSP AGL,Ro17,46.66666667,82
225,PI 370481 LSP AGL,Su16,54,93.66666667
225,PI 370481 LSP AGL,Su17,53.33333333,89.5
225,PI 370481 LSP AGL,Su18,48.33333333,91.33333333
225,PI 370481 LSP AGL,Us18,60,94.66666667
225,PI 370481 LSP AGL,In16,86,NA
225,PI 370481 LSP AGL,In17,85,NA
225,PI 370481 LSP AGL,Ba16,104,NA
225,PI 370481 LSP AGL,Ba17,103.5,NA
225,PI 370481 LSP AGL,Ne16,132.5,NA
225,PI 370481 LSP AGL,Ne17,138,161
225,PI 370481 LSP AGL,Sp16,117,151.6666667
225,PI 370481 LSP AGL,Sp17,124,151.6666667
225,PI 370481 LSP AGL,Mo16,127.6666667,163.3333333
225,PI 370481 LSP AGL,Mo17,119.3333333,163.6666667
225,PI 370481 LSP AGL,It16,134.3333333,181
225,PI 370481 LSP AGL,It17,139.6666667,177.6666667
226,PI 374116 LSP AGL,Ro16,48,94.33333333
226,PI 374116 LSP AGL,Ro17,48.33333333,82
226,PI 374116 LSP AGL,Su16,52.33333333,96.33333333
226,PI 374116 LSP AGL,Su17,54.33333333,88.5
226,PI 374116 LSP AGL,Su18,47,88
226,PI 374116 LSP AGL,Us18,66,97
226,PI 374116 LSP AGL,In16,86,NA
226,PI 374116 LSP AGL,In17,78,NA
226,PI 374116 LSP AGL,Ba16,90.66666667,NA
226,PI 374116 LSP AGL,Ba17,86.66666667,109.3333333
226,PI 374116 LSP AGL,Ne16,113.6666667,144
226,PI 374116 LSP AGL,Ne17,120.6666667,150.3333333
226,PI 374116 LSP AGL,Sp16,118.6666667,150
226,PI 374116 LSP AGL,Sp17,127.6666667,154
226,PI 374116 LSP AGL,Mo16,129.3333333,157.3333333
226,PI 374116 LSP AGL,Mo17,122,161.3333333
226,PI 374116 LSP AGL,It16,138.6666667,175
226,PI 374116 LSP AGL,It17,143,173.6666667
227,PI 374117 LSP AGL,Ro16,44,92
227,PI 374117 LSP AGL,Ro17,43,81
227,PI 374117 LSP AGL,Su16,47,94.66666667
227,PI 374117 LSP AGL,Su17,48,84.33333333
227,PI 374117 LSP AGL,Su18,43,89
227,PI 374117 LSP AGL,Us18,57,95
227,PI 374117 LSP AGL,In16,86,NA
227,PI 374117 LSP AGL,In17,85,NA
227,PI 374117 LSP AGL,Ba16,100,NA
227,PI 374117 LSP AGL,Ba17,89.5,NA
227,PI 374117 LSP AGL,Ne16,116.5,146
227,PI 374117 LSP AGL,Ne17,124,152.3333333
227,PI 374117 LSP AGL,Sp16,113.3333333,144
227,PI 374117 LSP AGL,Sp17,119,147
227,PI 374117 LSP AGL,Mo16,125.3333333,158
227,PI 374117 LSP AGL,Mo17,115,151.3333333
227,PI 374117 LSP AGL,It16,133.3333333,180.6666667
227,PI 374117 LSP AGL,It17,138.6666667,171
228,PI 374118 AGL,Ro16,44,90.33333333
228,PI 374118 AGL,Ro17,44.33333333,77.66666667
228,PI 374118 AGL,Su16,46.66666667,89.33333333
228,PI 374118 AGL,Su17,47.66666667,84.33333333
228,PI 374118 AGL,Su18,43,86.33333333
228,PI 374118 AGL,Us18,52,85.66666667
228,PI 374118 AGL,In16,86,NA
228,PI 374118 AGL,In17,85,NA
228,PI 374118 AGL,Ba16,104,NA
228,PI 374118 AGL,Ba17,87,NA
228,PI 374118 AGL,Ne16,116.5,146.5
228,PI 374118 AGL,Ne17,122.6666667,149.3333333
228,PI 374118 AGL,Sp16,111.6666667,137.3333333
228,PI 374118 AGL,Sp17,113,141
228,PI 374118 AGL,Mo16,119,153.3333333
228,PI 374118 AGL,Mo17,103.6666667,152.3333333
228,PI 374118 AGL,It16,125.6666667,172.6666667
228,PI 374118 AGL,It17,131.3333333,164
229,PI 374120 LSP AGL,Ro16,48,97.33333333
229,PI 374120 LSP AGL,Ro17,49,NA
229,PI 374120 LSP AGL,Su16,54,96.33333333
229,PI 374120 LSP AGL,Su17,56.66666667,88.5
229,PI 374120 LSP AGL,Su18,49.66666667,99
229,PI 374120 LSP AGL,Us18,60.66666667,98.5
229,PI 374120 LSP AGL,In16,86,NA
229,PI 374120 LSP AGL,In17,85,NA
229,PI 374120 LSP AGL,Ba16,104,NA
229,PI 374120 LSP AGL,Ba17,103.5,NA
229,PI 374120 LSP AGL,Ne16,108.6666667,144.3333333
229,PI 374120 LSP AGL,Ne17,121.3333333,154.5
229,PI 374120 LSP AGL,Sp16,113.3333333,151.6666667
229,PI 374120 LSP AGL,Sp17,120.6666667,154
229,PI 374120 LSP AGL,Mo16,122,157.6666667
229,PI 374120 LSP AGL,Mo17,120,166
229,PI 374120 LSP AGL,It16,125.6666667,178
229,PI 374120 LSP AGL,It17,138.6666667,173.6666667
230,PI 374121 AGL,Ro16,45.33333333,94
230,PI 374121 AGL,Ro17,45.66666667,80
230,PI 374121 AGL,Su16,49.66666667,94
230,PI 374121 AGL,Su17,50.66666667,88
230,PI 374121 AGL,Su18,44.33333333,84.66666667
230,PI 374121 AGL,Us18,56.33333333,93.33333333
230,PI 374121 AGL,In16,65,NA
230,PI 374121 AGL,In17,80,NA
230,PI 374121 AGL,Ba16,88.66666667,NA
230,PI 374121 AGL,Ba17,85.66666667,109
230,PI 374121 AGL,Ne16,111.3333333,147
230,PI 374121 AGL,Ne17,121.6666667,148
230,PI 374121 AGL,Sp16,115.3333333,144.3333333
230,PI 374121 AGL,Sp17,119.6666667,147
230,PI 374121 AGL,Mo16,121,153
230,PI 374121 AGL,Mo17,116,153.3333333
230,PI 374121 AGL,It16,136.6666667,175
230,PI 374121 AGL,It17,138.3333333,171
231,PI 379368 LSP AGL,Ro16,45.66666667,96
231,PI 379368 LSP AGL,Ro17,46,79
231,PI 379368 LSP AGL,Su16,48.66666667,95
231,PI 379368 LSP AGL,Su17,50,87
231,PI 379368 LSP AGL,Su18,44.33333333,83.5
231,PI 379368 LSP AGL,Us18,60,92
231,PI 379368 LSP AGL,In16,83.5,NA
231,PI 379368 LSP AGL,In17,82,NA
231,PI 379368 LSP AGL,Ba16,83,NA
231,PI 379368 LSP AGL,Ba17,86.33333333,NA
231,PI 379368 LSP AGL,Ne16,117.6666667,146
231,PI 379368 LSP AGL,Ne17,122.6666667,150
231,PI 379368 LSP AGL,Sp16,113.3333333,150
231,PI 379368 LSP AGL,Sp17,121.3333333,147
231,PI 379368 LSP AGL,Mo16,125.3333333,155
231,PI 379368 LSP AGL,Mo17,113,152
231,PI 379368 LSP AGL,It16,136,174.3333333
231,PI 379368 LSP AGL,It17,137.3333333,168.6666667
232,PI 383682 LSP AGL,Ro16,47.66666667,94.66666667
232,PI 383682 LSP AGL,Ro17,44.66666667,80.33333333
232,PI 383682 LSP AGL,Su16,48.66666667,98.33333333
232,PI 383682 LSP AGL,Su17,48.33333333,87.5
232,PI 383682 LSP AGL,Su18,42.66666667,89
232,PI 383682 LSP AGL,Us18,60,92.66666667
232,PI 383682 LSP AGL,In16,86,NA
232,PI 383682 LSP AGL,In17,77,NA
232,PI 383682 LSP AGL,Ba16,104,NA
232,PI 383682 LSP AGL,Ba17,87,NA
232,PI 383682 LSP AGL,Ne16,132.6666667,NA
232,PI 383682 LSP AGL,Ne17,122,153
232,PI 383682 LSP AGL,Sp16,117,150.3333333
232,PI 383682 LSP AGL,Sp17,127.3333333,151.6666667
232,PI 383682 LSP AGL,Mo16,127.3333333,156
232,PI 383682 LSP AGL,Mo17,128,166.6666667
232,PI 383682 LSP AGL,It16,141.3333333,184
232,PI 383682 LSP AGL,It17,145,174
233,PI 420818 AGL,Ro16,49.33333333,95.33333333
233,PI 420818 AGL,Ro17,46,80.66666667
233,PI 420818 AGL,Su16,50.66666667,93.33333333
233,PI 420818 AGL,Su17,51.66666667,89.5
233,PI 420818 AGL,Su18,46.66666667,91.66666667
233,PI 420818 AGL,Us18,57.5,92.5
233,PI 420818 AGL,In16,86,NA
233,PI 420818 AGL,In17,85,NA
233,PI 420818 AGL,Ba16,104,NA
233,PI 420818 AGL,Ba17,103.5,NA
233,PI 420818 AGL,Ne16,132.6666667,NA
233,PI 420818 AGL,Ne17,130.6666667,162.3333333
233,PI 420818 AGL,Sp16,114.6666667,148.3333333
233,PI 420818 AGL,Sp17,121.3333333,154.6666667
233,PI 420818 AGL,Mo16,127,158.3333333
233,PI 420818 AGL,Mo17,116,160
233,PI 420818 AGL,It16,129.3333333,183.6666667
233,PI 420818 AGL,It17,138.6666667,172.3333333
234,PI 420924 LSP AGL,Ro16,45,94
234,PI 420924 LSP AGL,Ro17,44.33333333,79
234,PI 420924 LSP AGL,Su16,48.33333333,91.33333333
234,PI 420924 LSP AGL,Su17,47.66666667,86
234,PI 420924 LSP AGL,Su18,44.33333333,90.66666667
234,PI 420924 LSP AGL,Us18,54,92.5
234,PI 420924 LSP AGL,In16,86,NA
234,PI 420924 LSP AGL,In17,85,NA
234,PI 420924 LSP AGL,Ba16,104,NA
234,PI 420924 LSP AGL,Ba17,89,NA
234,PI 420924 LSP AGL,Ne16,131.3333333,NA
234,PI 420924 LSP AGL,Ne17,124.3333333,155
234,PI 420924 LSP AGL,Sp16,109,144
234,PI 420924 LSP AGL,Sp17,112.6666667,144.6666667
234,PI 420924 LSP AGL,Mo16,117,153.3333333
234,PI 420924 LSP AGL,Mo17,105,151.3333333
234,PI 420924 LSP AGL,It16,127.6666667,174.6666667
234,PI 420924 LSP AGL,It17,131.3333333,166.6666667
235,PI 420925 LSP AGL,Ro16,47.33333333,91.66666667
235,PI 420925 LSP AGL,Ro17,45.66666667,75.66666667
235,PI 420925 LSP AGL,Su16,50.33333333,92.33333333
235,PI 420925 LSP AGL,Su17,48,82.33333333
235,PI 420925 LSP AGL,Su18,48.33333333,88.33333333
235,PI 420925 LSP AGL,Us18,53,83.5
235,PI 420925 LSP AGL,In16,86,NA
235,PI 420925 LSP AGL,In17,85,NA
235,PI 420925 LSP AGL,Ba16,104,NA
235,PI 420925 LSP AGL,Ba17,103.5,NA
235,PI 420925 LSP AGL,Ne16,123,147.5
235,PI 420925 LSP AGL,Ne17,124.6666667,153
235,PI 420925 LSP AGL,Sp16,109,134
235,PI 420925 LSP AGL,Sp17,111.3333333,126
235,PI 420925 LSP AGL,Mo16,119,148.3333333
235,PI 420925 LSP AGL,Mo17,101.6666667,144.6666667
235,PI 420925 LSP AGL,It16,125.3333333,173
235,PI 420925 LSP AGL,It17,132.6666667,164.3333333
236,PI 420929 LSP AGL,Ro16,46.33333333,89.66666667
236,PI 420929 LSP AGL,Ro17,45.66666667,79
236,PI 420929 LSP AGL,Su16,50,93.33333333
236,PI 420929 LSP AGL,Su17,50.33333333,83
236,PI 420929 LSP AGL,Su18,46.66666667,87.33333333
236,PI 420929 LSP AGL,Us18,53,89.33333333
236,PI 420929 LSP AGL,In16,86,NA
236,PI 420929 LSP AGL,In17,85,NA
236,PI 420929 LSP AGL,Ba16,104,NA
236,PI 420929 LSP AGL,Ba17,100,NA
236,PI 420929 LSP AGL,Ne16,127,146.5
236,PI 420929 LSP AGL,Ne17,127,154.6666667
236,PI 420929 LSP AGL,Sp16,109,134.3333333
236,PI 420929 LSP AGL,Sp17,112.3333333,141
236,PI 420929 LSP AGL,Mo16,119.6666667,149.3333333
236,PI 420929 LSP AGL,Mo17,103,147
236,PI 420929 LSP AGL,It16,127.6666667,171
236,PI 420929 LSP AGL,It17,132.6666667,165.6666667
237,PI 426202 LSP AGL,Ro16,47.33333333,93.33333333
237,PI 426202 LSP AGL,Ro17,45.66666667,80.66666667
237,PI 426202 LSP AGL,Su16,49.66666667,94
237,PI 426202 LSP AGL,Su17,48,85.33333333
237,PI 426202 LSP AGL,Su18,46.66666667,88.33333333
237,PI 426202 LSP AGL,Us18,57.66666667,92
237,PI 426202 LSP AGL,In16,86,NA
237,PI 426202 LSP AGL,In17,85,NA
237,PI 426202 LSP AGL,Ba16,104,NA
237,PI 426202 LSP AGL,Ba17,98,NA
237,PI 426202 LSP AGL,Ne16,125.6666667,148
237,PI 426202 LSP AGL,Ne17,128.6666667,157.3333333
237,PI 426202 LSP AGL,Sp16,120.6666667,147.3333333
237,PI 426202 LSP AGL,Sp17,129.3333333,150.3333333
237,PI 426202 LSP AGL,Mo16,133.6666667,163.3333333
237,PI 426202 LSP AGL,Mo17,122.6666667,159.3333333
237,PI 426202 LSP AGL,It16,146.6666667,182.3333333
237,PI 426202 LSP AGL,It17,142.3333333,171
238,PI 426778 LSP AGL,Ro16,48,96.66666667
238,PI 426778 LSP AGL,Ro17,45.33333333,81
238,PI 426778 LSP AGL,Su16,49,97
238,PI 426778 LSP AGL,Su17,49.33333333,86
238,PI 426778 LSP AGL,Su18,46.66666667,89
