"REF_DATE","GEO","DGUID","Non-permanent resident types","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","5","","","","0"
"2022-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","3","","","","0"
"2022-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","1","","","","0"
"2023-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","1","","","","0"
"2023-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","3","","","","0"
"2023-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","4","","","","0"
"2023-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","2","","","","0"
"2024-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","3","","","","0"
"2024-04","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","3","","","","0"
"2024-07","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","5","","","","0"
"2024-10","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","6","","","","0"
"2025-01","Nunavut","2021A000262","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927738","14.6","5","","","","0"
"2021-07","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","96","","","","0"
"2021-10","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","112","","","","0"
"2022-01","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","89","","","","0"
"2022-04","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","72","","","","0"
"2022-07","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","68","","","","0"
"2022-10","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","89","","","","0"
"2023-01","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","87","","","","0"
"2023-04","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","113","","","","0"
"2023-07","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","118","","","","0"
"2023-10","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","188","","","","0"
"2024-01","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","165","","","","0"
"2024-04","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","186","","","","0"
"2024-07","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","214","","","","0"
"2024-10","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","246","","","","0"
"2025-01","Nunavut","2021A000262","Total, permit holders and their family members","Persons","249","units","0","v1566927739","14.7","207","","","","0"
"2021-07","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","73","","","","0"
"2021-10","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","85","","","","0"
"2022-01","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","71","","","","0"
"2022-04","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","56","","","","0"
"2022-07","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","52","","","","0"
"2022-10","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","71","","","","0"
"2023-01","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","68","","","","0"
"2023-04","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","88","","","","0"
"2023-07","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","96","","","","0"
"2023-10","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","160","","","","0"
"2024-01","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","137","","","","0"
"2024-04","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","148","","","","0"
"2024-07","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","167","","","","0"
"2024-10","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","201","","","","0"
"2025-01","Nunavut","2021A000262","Work permit holders only","Persons","249","units","0","v1566927740","14.8","169","","","","0"
"2021-07","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","5","","","","0"
"2021-10","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","7","","","","0"
"2022-01","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","7","","","","0"
"2022-04","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","7","","","","0"
"2022-07","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","7","","","","0"
"2022-10","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","7","","","","0"
"2023-01","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","7","","","","0"
"2023-04","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","9","","","","0"
"2023-07","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","6","","","","0"
"2023-10","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","6","","","","0"
"2024-01","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","7","","","","0"
"2024-04","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","10","","","","0"
"2024-07","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","16","","","","0"
"2024-10","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","15","","","","0"
"2025-01","Nunavut","2021A000262","Study permit holders only","Persons","249","units","0","v1566927741","14.9","14","","","","0"
