"REF_DATE","GEO","DGUID","Gender (3)","Age (15C)","Statistics (3)","Place of birth (290)","Non-permanent resident type (10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Total – Place of birth","Asylum claimants","","0","units","0","","141.1.4.1.1.3","1300","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Total – Place of birth","Non-permanent residents with a work permit only","","0","units","0","","141.1.4.1.1.4","12845","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","141.1.4.1.1.5","28060","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Total – Place of birth","Non-permanent residents with work and study permits","","0","units","0","","141.1.4.1.1.6","11060","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","141.1.4.1.1.7","2475","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","141.1.4.1.1.8","488175","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","141.1.4.1.2.1","395975","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","141.1.4.1.2.8","395975","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Americas","Total - Non-permanent resident type","","0","units","0","","141.1.4.1.17.1","16815","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Americas","Asylum claimants","","0","units","0","","141.1.4.1.17.3","260","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Americas","Non-permanent residents with a work permit only","","0","units","0","","141.1.4.1.17.4","810","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","141.1.4.1.17.5","1930","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Americas","Non-permanent residents with work and study permits","","0","units","0","","141.1.4.1.17.6","900","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Americas","Other non-permanent resident types","","0","units","0","","141.1.4.1.17.7","235","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Americas","Not a non-permanent resident","","0","units","0","","141.1.4.1.17.8","12680","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Europe","Total - Non-permanent resident type","","0","units","0","","141.1.4.1.77.1","13245","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Europe","Asylum claimants","","0","units","0","","141.1.4.1.77.3","25","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Europe","Non-permanent residents with a work permit only","","0","units","0","","141.1.4.1.77.4","1145","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","141.1.4.1.77.5","1245","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Europe","Non-permanent residents with work and study permits","","0","units","0","","141.1.4.1.77.6","360","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Europe","Other non-permanent resident types","","0","units","0","","141.1.4.1.77.7","200","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Europe","Not a non-permanent resident","","0","units","0","","141.1.4.1.77.8","10280","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Africa","Total - Non-permanent resident type","","0","units","0","","141.1.4.1.135.1","5560","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Africa","Asylum claimants","","0","units","0","","141.1.4.1.135.3","105","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Africa","Non-permanent residents with a work permit only","","0","units","0","","141.1.4.1.135.4","140","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Africa","Non-permanent residents with a study permit only","","0","units","0","","141.1.4.1.135.5","785","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Africa","Non-permanent residents with work and study permits","","0","units","0","","141.1.4.1.135.6","310","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Africa","Other non-permanent resident types","","0","units","0","","141.1.4.1.135.7","110","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Africa","Not a non-permanent resident","","0","units","0","","141.1.4.1.135.8","4110","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Asia","Total - Non-permanent resident type","","0","units","0","","141.1.4.1.199.1","110765","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Asia","Asylum claimants","","0","units","0","","141.1.4.1.199.3","905","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Asia","Non-permanent residents with a work permit only","","0","units","0","","141.1.4.1.199.4","10490","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Asia","Non-permanent residents with a study permit only","","0","units","0","","141.1.4.1.199.5","24040","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Asia","Non-permanent residents with work and study permits","","0","units","0","","141.1.4.1.199.6","9475","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Asia","Other non-permanent resident types","","0","units","0","","141.1.4.1.199.7","1895","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Asia","Not a non-permanent resident","","0","units","0","","141.1.4.1.199.8","63955","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Oceania","Total - Non-permanent resident type","","0","units","0","","141.1.4.1.256.1","1550","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Oceania","Non-permanent residents with a work permit only","","0","units","0","","141.1.4.1.256.4","265","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Oceania","Non-permanent residents with a study permit only","","0","units","0","","141.1.4.1.256.5","55","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Oceania","Non-permanent residents with work and study permits","","0","units","0","","141.1.4.1.256.6","15","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Oceania","Other non-permanent resident types","","0","units","0","","141.1.4.1.256.7","40","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","15 to 24 years","Count","Oceania","Not a non-permanent resident","","0","units","0","","141.1.4.1.256.8","1175","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Total – Place of birth","Total - Non-permanent resident type","","0","units","0","","141.1.7.1.1.1","2691865","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Total – Place of birth","Asylum claimants","","0","units","0","","141.1.7.1.1.3","4830","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Total – Place of birth","Non-permanent residents with a work permit only","","0","units","0","","141.1.7.1.1.4","61735","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Total – Place of birth","Non-permanent residents with a study permit only","","0","units","0","","141.1.7.1.1.5","12265","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Total – Place of birth","Non-permanent residents with work and study permits","","0","units","0","","141.1.7.1.1.6","12485","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Total – Place of birth","Other non-permanent resident types","","0","units","0","","141.1.7.1.1.7","9670","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Total – Place of birth","Not a non-permanent resident","","0","units","0","","141.1.7.1.1.8","2590880","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Inside Canada","Total - Non-permanent resident type","","0","units","0","","141.1.7.1.2.1","1651085","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Inside Canada","Not a non-permanent resident","","0","units","0","","141.1.7.1.2.8","1651085","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Americas","Total - Non-permanent resident type","","0","units","0","","141.1.7.1.17.1","107320","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Americas","Asylum claimants","","0","units","0","","141.1.7.1.17.3","850","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Americas","Non-permanent residents with a work permit only","","0","units","0","","141.1.7.1.17.4","10080","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Americas","Non-permanent residents with a study permit only","","0","units","0","","141.1.7.1.17.5","2545","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Americas","Non-permanent residents with work and study permits","","0","units","0","","141.1.7.1.17.6","2840","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Americas","Other non-permanent resident types","","0","units","0","","141.1.7.1.17.7","1425","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Americas","Not a non-permanent resident","","0","units","0","","141.1.7.1.17.8","89575","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Europe","Total - Non-permanent resident type","","0","units","0","","141.1.7.1.77.1","169075","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Europe","Asylum claimants","","0","units","0","","141.1.7.1.77.3","90","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Europe","Non-permanent residents with a work permit only","","0","units","0","","141.1.7.1.77.4","9445","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Europe","Non-permanent residents with a study permit only","","0","units","0","","141.1.7.1.77.5","635","","","","0"
"2021","British Columbia","2021A000259","Total - Gender","25 to 64 years","Count","Europe","Non-permanent residents with work and study permits","","0","units","0","","141.1.7.1.77.6","580","","","","0"
