"REF_DATE","GEO","DGUID","Principal trading partner","North American Product Classification System (NAPCS)","Trade","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2009","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2010","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2011","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2012","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2013","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2014","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2015","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2016","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2017","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2018","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2019","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"2020","Canada","2016A000011124","Australia","Electricity [146]","Export","Dollars","81","thousands","3","v1073214740","1.23.18.1","0.0","","","","1"
"1999","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2000","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2001","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2002","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2003","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2004","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2005","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2006","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2007","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2008","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2009","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2010","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2011","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2012","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2013","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2014","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2015","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2016","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2017","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2018","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2019","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"2020","Canada","2016A000011124","Australia","Electricity [146]","Import","Dollars","81","thousands","3","v1073214741","1.23.18.2","0.0","","","","1"
"1999","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","11.7","","","","1"
"2000","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","0.0","","","","1"
"2001","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","0.0","","","","1"
"2002","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","0.0","","","","1"
"2003","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","56.7","","","","1"
"2004","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","10.6","","","","1"
"2005","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","291.7","","","","1"
"2006","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","560.1","","","","1"
"2007","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","44.7","","","","1"
"2008","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","69.8","","","","1"
"2009","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","20.9","","","","1"
"2010","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","73.4","","","","1"
"2011","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","27.9","","","","1"
"2012","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","36.1","","","","1"
"2013","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","25.9","","","","1"
"2014","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","39.5","","","","1"
"2015","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","54.4","","","","1"
"2016","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","13801.5","","","","1"
"2017","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","105.1","","","","1"
"2018","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","60.3","","","","1"
"2019","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","34.7","","","","1"
"2020","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Export","Dollars","81","thousands","3","v1073214742","1.23.19.1","170.2","","","","1"
"1999","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","4028.8","","","","1"
"2000","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","0.0","","","","1"
"2001","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","0.0","","","","1"
"2002","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","0.0","","","","1"
"2003","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","0.0","","","","1"
"2004","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","0.0","","","","1"
"2005","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","67.0","","","","1"
"2006","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","0.0","","","","1"
"2007","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","2223.1","","","","1"
"2008","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","71.7","","","","1"
"2009","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","100.7","","","","1"
"2010","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","118.7","","","","1"
"2011","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","47.7","","","","1"
"2012","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","0.0","","","","1"
"2013","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","2.1","","","","1"
"2014","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","2.0","","","","1"
"2015","Canada","2016A000011124","Australia","Refined petroleum energy products (including liquid biofuels) [261]","Import","Dollars","81","thousands","3","v1073214743","1.23.19.2","0.1","","","","1"
