"REF_DATE","GEO","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","1750.0","","","","1"
"2003","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","1820.0","","","","1"
"2004","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","1873.7","","","","1"
"2005","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","1990.4","","","","1"
"2006","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","2099.3","","","","1"
"2007","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","2320.7","","","","1"
"2008","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","2502.5","","","","1"
"2009","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","2543.7","","","","1"
"2010","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","2613.5","","","","1"
"2011","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","2774.1","","","","1"
"2012","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","2984.9","","","","1"
"2013","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","3203.3","","","","1"
"2014","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","3245.5","","","","1"
"2015","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","3282.2","","","","1"
"2016","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","3353.4","","","","1"
"2017","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","3486.1","","","","1"
"2018","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","3538.5","","","","1"
"2019","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","3583.8","","","","1"
"2020","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","","..","","","1"
"2021","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","","..","","","1"
"2022","Saskatchewan","2016A000247","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170650","8.1.337","","..","","","1"
"1997","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","1552.0","","","","1"
"1998","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","1651.0","","","","1"
"1999","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","1689.3","","","","1"
"2000","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","1823.6","","","","1"
"2001","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","1989.9","","","","1"
"2002","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","2075.1","","","","1"
"2003","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","2175.9","","","","1"
"2004","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","2291.2","","","","1"
"2005","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","2355.4","","","","1"
"2006","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","2453.6","","","","1"
"2007","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","2622.1","","","","1"
"2008","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","2615.7","","","","1"
"2009","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","2569.1","","","","1"
"2010","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","2822.8","","","","1"
"2011","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","3114.9","","","","1"
"2012","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","3270.7","","","","1"
"2013","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","3366.6","","","","1"
"2014","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","3563.0","","","","1"
"2015","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","3523.0","","","","1"
"2016","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","3378.3","","","","1"
"2017","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","3617.8","","","","1"
"2018","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","3814.7","","","","1"
"2019","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","3995.5","","","","1"
"2020","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","","..","","","1"
"2021","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","","..","","","1"
"2022","Saskatchewan","2016A000247","Current dollars","Transportation and warehousing [48-49]","Dollars","81","millions","6","v62462873","8.1.185","","..","","","1"
"1997","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","790.5","","","","1"
"1998","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","818.5","","","","1"
"1999","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","785.3","","","","1"
"2000","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","794.7","","","","1"
"2001","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","820.9","","","","1"
"2002","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","889.6","","","","1"
"2003","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","913.4","","","","1"
"2004","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","950.4","","","","1"
"2005","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","973.4","","","","1"
"2006","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","992.9","","","","1"
"2007","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1031.8","","","","1"
"2008","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1071.7","","","","1"
"2009","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1056.1","","","","1"
"2010","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1118.1","","","","1"
"2011","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1120.4","","","","1"
"2012","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1201.6","","","","1"
"2013","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1203.8","","","","1"
"2014","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1184.4","","","","1"
"2015","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1211.9","","","","1"
"2016","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1231.3","","","","1"
"2017","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1257.3","","","","1"
"2018","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1285.8","","","","1"
"2019","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","1344.3","","","","1"
"2020","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","","..","","","1"
"2021","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","","..","","","1"
"2022","Saskatchewan","2016A000247","Current dollars","Information and cultural industries [51]","Dollars","81","millions","6","v62462890","8.1.202","","..","","","1"
"1997","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","1048.8","","","","1"
"1998","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","1078.0","","","","1"
"1999","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","1130.2","","","","1"
"2000","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","1202.3","","","","1"
"2001","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","1311.0","","","","1"
"2002","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","1419.6","","","","1"
"2003","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","1500.9","","","","1"
"2004","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","1606.0","","","","1"
"2005","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","1691.9","","","","1"
"2006","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","1846.5","","","","1"
"2007","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","2029.5","","","","1"
"2008","Saskatchewan","2016A000247","Current dollars","Finance and insurance [52]","Dollars","81","millions","6","v62462905","8.1.217","2181.3","","","","1"
