"REF_DATE","GEO","DGUID","Supply and disposition","Units of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-05","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","13478918","","","","0"
"2020-06","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","13641718","","","","0"
"2020-07","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","14696603","","","","0"
"2020-08","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","14281380","","","","0"
"2020-09","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","13435711","","","","0"
"2020-10","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","14896522","","","","0"
"2020-11","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","15307222","","","","0"
"2020-12","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16125902","","","","0"
"2021-01","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16721472","","","","0"
"2021-02","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","14386733","","","","0"
"2021-03","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16235541","","","","0"
"2021-04","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","14872907","","","","0"
"2021-05","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","15537575","","","","0"
"2021-06","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","15342468","","","","0"
"2021-07","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16614357","","","","0"
"2021-08","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16136563","","","","0"
"2021-09","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","15202274","","","","0"
"2021-10","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16208904","","","","0"
"2021-11","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16572699","","","","0"
"2021-12","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17792572","","","","0"
"2022-01","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17490541","","","","0"
"2022-02","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","15260256","","","","0"
"2022-03","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17168730","","","","0"
"2022-04","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","15532947","","","","0"
"2022-05","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16268566","","","","0"
"2022-06","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","15792289","","","","0"
"2022-07","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17078978","","","","0"
"2022-08","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16953948","","","","0"
"2022-09","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16804018","","","","0"
"2022-10","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17236446","","","","0"
"2022-11","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16386704","","","","0"
"2022-12","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16356640","","","","0"
"2023-01","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17769382","","","","0"
"2023-02","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","15971376","","","","0"
"2023-03","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16930945","","","","0"
"2023-04","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","15760217","","","","0"
"2023-05","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17208300","","","","0"
"2023-06","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","16392013","","","","0"
"2023-07","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17048930","","","","0"
"2023-08","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17314719","","","","0"
"2023-09","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17064443","","","","0"
"2023-10","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","18122885","","","","0"
"2023-11","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","units","0","v107757754","10.24.1","17709206","","","","0"
"2016-07","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","104585","","","","0"
"2016-08","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","107651","","","","0"
"2016-09","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","92862","","","","0"
"2016-10","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","104095","","","","0"
"2016-11","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","104289","","","","0"
"2016-12","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","110686","","","","0"
"2017-01","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","105209","","","","0"
"2017-02","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","88775","","","","0"
"2017-03","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","102405","","","","0"
"2017-04","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","97465","","","","0"
"2017-05","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","102817","","","","0"
"2017-06","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","98295","","","","0"
"2017-07","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","108511","","","","0"
"2017-08","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","114105","","","","0"
"2017-09","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","109906","","","","0"
"2017-10","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","100447","","","","0"
"2017-11","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","101704","","","","0"
"2017-12","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","101475","","","","0"
"2018-01","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","107222","","","","0"
"2018-02","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","92253","","","","0"
"2018-03","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","98504","","","","0"
"2018-04","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","86074","","","","0"
"2018-05","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","100743","","","","0"
"2018-06","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","99067","","","","0"
"2018-07","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","101459","","","","0"
"2018-08","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","117820","","","","0"
"2018-09","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","110094","","","","0"
"2018-10","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","102987","","","","0"
"2018-11","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","92598","","","","0"
"2018-12","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","94635","","","","0"
"2019-01","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","85842","","","","0"
"2019-02","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","77511","","","","0"
"2019-03","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","85594","","","","0"
"2019-04","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","82930","","","","0"
"2019-05","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","69799","","","","0"
"2019-06","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","76687","","","","0"
"2019-07","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","80934","","","","0"
"2019-08","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","76835","","","","0"
"2019-09","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","73039","","","","0"
"2019-10","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","76070","","","","0"
"2019-11","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","73251","","","","0"
"2019-12","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","76622","","","","0"
"2020-01","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","73873","","","","0"
"2020-02","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","69320","","","","0"
"2020-03","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","74343","","","","0"
"2020-04","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","67031","","","","0"
"2020-05","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","66336","","","","0"
"2020-06","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","59350","","","","0"
"2020-07","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","63691","","","","0"
"2020-08","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","65356","","","","0"
"2020-09","British Columbia","2016A000259","Crude oil production","Cubic metres","Cubic metres","72","units","0","v107757784","11.2.1","54312","","","","0"
