"REF_DATE","GEO","DGUID","Coal types and uses","Coal volume","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-12","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","767","","","","0"
"2011-01","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","330","","","","0"
"2011-02","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","354","","","","0"
"2011-03","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","882","","","","0"
"2011-04","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","399","","","","0"
"2011-05","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","647","","","","0"
"2011-06","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","591","","","","0"
"2011-07","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","734","","","","0"
"2011-08","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","458","","","","0"
"2011-09","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","326","","","","0"
"2011-10","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","344","","","","0"
"2011-11","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","868","","","","0"
"2011-12","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","495","","","","0"
"2012-01","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","449","","","","0"
"2012-02","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","393","","","","0"
"2012-03","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","468","","","","0"
"2012-04","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","669","","","","0"
"2012-05","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","388","","","","0"
"2012-06","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","774","","","","0"
"2012-07","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","538","","","","0"
"2012-08","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","583","","","","0"
"2012-09","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","481","","","","0"
"2012-10","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","624","","","","0"
"2012-11","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","497","","","","0"
"2012-12","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","129","","","","0"
"2013-01","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","113","","","","0"
"2013-02","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","307","","","","0"
"2013-03","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","600","","","","0"
"2013-04","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","595","","r","","0"
"2013-05","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","410","","","","0"
"2013-06","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","785","","","","0"
"2013-07","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","683","","","","0"
"2013-08","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","605","","","","0"
"2013-09","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","697","","","","0"
"2013-10","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","588","","","","0"
"2013-11","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","332","","","","0"
"2013-12","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","726","","","","0"
"2014-01","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2014-02","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2014-03","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2014-04","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","311","","","","0"
"2014-05","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2014-06","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2014-07","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","571","","","","0"
"2014-08","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","537","","","","0"
"2014-09","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","463","","","","0"
"2014-10","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2014-11","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","289","","","","0"
"2014-12","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","343","","","","0"
"2015-01","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","263","","","","0"
"2015-02","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2015-03","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","413","","","","0"
"2015-04","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","238","","","","0"
"2015-05","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","308","","","","0"
"2015-06","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","r","","0"
"2015-07","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","r","","0"
"2015-08","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","r","","0"
"2015-09","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2015-10","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","525","","","","0"
"2015-11","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2015-12","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","442","","","","0"
"2016-01","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-02","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-03","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-04","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-05","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-06","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-07","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-08","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-09","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-10","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-11","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2016-12","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2017-01","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2017-02","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
"2017-03","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","","x","","","0"
