"REF_DATE","GEO","DGUID","Vehicle type","Fuel type","Origin of manufacture","Sales","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995-04","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","41817","","","","0"
"1995-05","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","51210","","","","0"
"1995-06","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","49440","","","","0"
"1995-07","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","37664","","","","0"
"1995-08","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","40346","","","","0"
"1995-09","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","43081","","","","0"
"1995-10","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","41498","","","","0"
"1995-11","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","39829","","","","0"
"1995-12","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","38224","","","","0"
"1996-01","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","33714","","","","0"
"1996-02","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","36276","","","","0"
"1996-03","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","49955","","","","0"
"1996-04","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","47108","","","","0"
"1996-05","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","53139","","","","0"
"1996-06","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","51698","","","","0"
"1996-07","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","42495","","","","0"
"1996-08","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","40663","","","","0"
"1996-09","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","41631","","","","0"
"1996-10","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","49153","","","","0"
"1996-11","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","46775","","","","0"
"1996-12","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","51181","","","","0"
"1997-01","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","36983","","","","0"
"1997-02","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","43147","","","","0"
"1997-03","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","59833","","","","0"
"1997-04","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","59782","","","","0"
"1997-05","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","63943","","","","0"
"1997-06","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","59631","","","","0"
"1997-07","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","55051","","","","0"
"1997-08","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","50389","","","","0"
"1997-09","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","54189","","","","0"
"1997-10","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","60359","","","","0"
"1997-11","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","60085","","","","0"
"1997-12","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","82438","","","","0"
"1998-01","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","41473","","","","0"
"1998-02","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","41393","","","","0"
"1998-03","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","63183","","","","0"
"1998-04","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","65531","","","","0"
"1998-05","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","74158","","","","0"
"1998-06","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","69905","","","","0"
"1998-07","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","55900","","","","0"
"1998-08","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","50960","","","","0"
"1998-09","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","63049","","","","0"
"1998-10","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","55294","","","","0"
"1998-11","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","51747","","","","0"
"1998-12","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","55530","","","","0"
"1999-01","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","44493","","","","0"
"1999-02","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","44110","","","","0"
"1999-03","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","72034","","","","0"
"1999-04","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","64890","","","","0"
"1999-05","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","70735","","","","0"
"1999-06","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","72671","","","","0"
"1999-07","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","61014","","","","0"
"1999-08","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","58469","","","","0"
"1999-09","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","66783","","","","0"
"1999-10","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","56543","","","","0"
"1999-11","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","58590","","","","0"
"1999-12","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","65259","","","","0"
"2000-01","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","47975","","","","0"
"2000-02","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","48315","","","","0"
"2000-03","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","72005","","","","0"
"2000-04","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","65098","","","","0"
"2000-05","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","73496","","","","0"
"2000-06","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","76518","","","","0"
"2000-07","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","59551","","","","0"
"2000-08","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","63174","","","","0"
"2000-09","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","70186","","","","0"
"2000-10","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","50185","","","","0"
"2000-11","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","53948","","","","0"
"2000-12","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","57939","","","","0"
"2001-01","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","48009","","","","0"
"2001-02","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","43459","","","","0"
"2001-03","Canada","2021A000011124","Trucks","All fuel types","Total, country of manufacture","Units","Unadjusted","Units","300","units","0","v1617802383","1.3.1.1.1.1","67410","","","","0"
