"REF_DATE","GEO","DGUID","Age (15C)","Gender (3)","Statistics (2)","Religion (25)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Quebec","2021A000224","15 to 24 years","Women+","2021 Counts","Sikh","","0","units","0","","26.4.3.1.22","2860","","","","0"
"2021","Quebec","2021A000224","15 to 24 years","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","26.4.3.1.23","285","","","","0"
"2021","Quebec","2021A000224","15 to 24 years","Women+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","26.4.3.1.24","1745","","","","0"
"2021","Quebec","2021A000224","15 to 24 years","Women+","2021 Counts","No religion and secular perspectives","","0","units","0","","26.4.3.1.25","150870","","","","0"
"2021","Quebec","2021A000224","15 to 24 years","Women+","% distribution (2021)","Total - Religion","","0","units","0","","26.4.3.2.1","1.2","","","","1"
"2021","Quebec","2021A000224","15 to 24 years","Women+","% distribution (2021)","Buddhist","","0","units","0","","26.4.3.2.2","0.0","","","","1"
"2021","Quebec","2021A000224","15 to 24 years","Women+","% distribution (2021)","Christian","","0","units","0","","26.4.3.2.3","0.7","","","","1"
"2021","Quebec","2021A000224","15 to 24 years","Women+","% distribution (2021)","Hindu","","0","units","0","","26.4.3.2.19","0.0","","","","1"
"2021","Quebec","2021A000224","15 to 24 years","Women+","% distribution (2021)","Jewish","","0","units","0","","26.4.3.2.20","0.0","","","","1"
"2021","Quebec","2021A000224","15 to 24 years","Women+","% distribution (2021)","Muslim","","0","units","0","","26.4.3.2.21","0.1","","","","1"
"2021","Quebec","2021A000224","15 to 24 years","Women+","% distribution (2021)","Sikh","","0","units","0","","26.4.3.2.22","0.0","","","","1"
"2021","Quebec","2021A000224","15 to 24 years","Women+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","26.4.3.2.23","0.0","","","","1"
"2021","Quebec","2021A000224","15 to 24 years","Women+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","26.4.3.2.24","0.0","","","","1"
"2021","Quebec","2021A000224","15 to 24 years","Women+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","26.4.3.2.25","0.4","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","2021 Counts","Total - Religion","","0","units","0","","26.7.1.1.1","4434525","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","2021 Counts","Buddhist","","0","units","0","","26.7.1.1.2","30375","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","2021 Counts","Christian","","0","units","0","","26.7.1.1.3","2840570","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","2021 Counts","Hindu","","0","units","0","","26.7.1.1.19","27520","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","2021 Counts","Jewish","","0","units","0","","26.7.1.1.20","35225","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","2021 Counts","Muslim","","0","units","0","","26.7.1.1.21","225030","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","2021 Counts","Sikh","","0","units","0","","26.7.1.1.22","12355","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","26.7.1.1.23","1980","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","2021 Counts","Other religions and spiritual traditions","","0","units","0","","26.7.1.1.24","17340","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","2021 Counts","No religion and secular perspectives","","0","units","0","","26.7.1.1.25","1244125","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","% distribution (2021)","Total - Religion","","0","units","0","","26.7.1.2.1","12.2","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","% distribution (2021)","Buddhist","","0","units","0","","26.7.1.2.2","0.1","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","% distribution (2021)","Christian","","0","units","0","","26.7.1.2.3","7.8","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","% distribution (2021)","Hindu","","0","units","0","","26.7.1.2.19","0.1","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","% distribution (2021)","Jewish","","0","units","0","","26.7.1.2.20","0.1","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","% distribution (2021)","Muslim","","0","units","0","","26.7.1.2.21","0.6","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","% distribution (2021)","Sikh","","0","units","0","","26.7.1.2.22","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","26.7.1.2.23","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","26.7.1.2.24","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Total - Gender","% distribution (2021)","No religion and secular perspectives","","0","units","0","","26.7.1.2.25","3.4","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Men+","2021 Counts","Total - Religion","","0","units","0","","26.7.2.1.1","2208755","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Men+","2021 Counts","Buddhist","","0","units","0","","26.7.2.1.2","12925","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Men+","2021 Counts","Christian","","0","units","0","","26.7.2.1.3","1365110","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Men+","2021 Counts","Hindu","","0","units","0","","26.7.2.1.19","14485","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Men+","2021 Counts","Jewish","","0","units","0","","26.7.2.1.20","17305","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Men+","2021 Counts","Muslim","","0","units","0","","26.7.2.1.21","115995","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Men+","2021 Counts","Sikh","","0","units","0","","26.7.2.1.22","6600","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Men+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","26.7.2.1.23","960","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Men+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","26.7.2.1.24","8095","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Men+","2021 Counts","No religion and secular perspectives","","0","units","0","","26.7.2.1.25","667280","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Men+","% distribution (2021)","Total - Religion","","0","units","0","","26.7.2.2.1","6.1","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Men+","% distribution (2021)","Buddhist","","0","units","0","","26.7.2.2.2","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Men+","% distribution (2021)","Christian","","0","units","0","","26.7.2.2.3","3.8","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Men+","% distribution (2021)","Hindu","","0","units","0","","26.7.2.2.19","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Men+","% distribution (2021)","Jewish","","0","units","0","","26.7.2.2.20","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Men+","% distribution (2021)","Muslim","","0","units","0","","26.7.2.2.21","0.3","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Men+","% distribution (2021)","Sikh","","0","units","0","","26.7.2.2.22","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Men+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","26.7.2.2.23","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Men+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","26.7.2.2.24","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Men+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","26.7.2.2.25","1.8","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Women+","2021 Counts","Total - Religion","","0","units","0","","26.7.3.1.1","2225770","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Women+","2021 Counts","Buddhist","","0","units","0","","26.7.3.1.2","17450","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Women+","2021 Counts","Christian","","0","units","0","","26.7.3.1.3","1475460","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Women+","2021 Counts","Hindu","","0","units","0","","26.7.3.1.19","13040","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Women+","2021 Counts","Jewish","","0","units","0","","26.7.3.1.20","17920","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Women+","2021 Counts","Muslim","","0","units","0","","26.7.3.1.21","109035","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Women+","2021 Counts","Sikh","","0","units","0","","26.7.3.1.22","5750","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","26.7.3.1.23","1020","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Women+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","26.7.3.1.24","9245","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Women+","2021 Counts","No religion and secular perspectives","","0","units","0","","26.7.3.1.25","576850","","","","0"
"2021","Quebec","2021A000224","25 to 64 years","Women+","% distribution (2021)","Total - Religion","","0","units","0","","26.7.3.2.1","6.1","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Women+","% distribution (2021)","Buddhist","","0","units","0","","26.7.3.2.2","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Women+","% distribution (2021)","Christian","","0","units","0","","26.7.3.2.3","4.1","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Women+","% distribution (2021)","Hindu","","0","units","0","","26.7.3.2.19","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Women+","% distribution (2021)","Jewish","","0","units","0","","26.7.3.2.20","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Women+","% distribution (2021)","Muslim","","0","units","0","","26.7.3.2.21","0.3","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Women+","% distribution (2021)","Sikh","","0","units","0","","26.7.3.2.22","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Women+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","26.7.3.2.23","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Women+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","26.7.3.2.24","0.0","","","","1"
"2021","Quebec","2021A000224","25 to 64 years","Women+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","26.7.3.2.25","1.6","","","","1"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","2021 Counts","Total - Religion","","0","units","0","","26.13.1.1.1","1599990","","","","0"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","2021 Counts","Buddhist","","0","units","0","","26.13.1.1.2","8850","","","","0"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","2021 Counts","Christian","","0","units","0","","26.13.1.1.3","1403880","","","","0"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","2021 Counts","Hindu","","0","units","0","","26.13.1.1.19","4160","","","","0"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","2021 Counts","Jewish","","0","units","0","","26.13.1.1.20","21635","","","","0"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","2021 Counts","Muslim","","0","units","0","","26.13.1.1.21","16005","","","","0"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","2021 Counts","Sikh","","0","units","0","","26.13.1.1.22","1500","","","","0"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","26.13.1.1.23","210","","","","0"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","2021 Counts","Other religions and spiritual traditions","","0","units","0","","26.13.1.1.24","3010","","","","0"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","2021 Counts","No religion and secular perspectives","","0","units","0","","26.13.1.1.25","140745","","","","0"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","% distribution (2021)","Total - Religion","","0","units","0","","26.13.1.2.1","4.4","","","","1"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","% distribution (2021)","Buddhist","","0","units","0","","26.13.1.2.2","0.0","","","","1"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","% distribution (2021)","Christian","","0","units","0","","26.13.1.2.3","3.9","","","","1"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","% distribution (2021)","Hindu","","0","units","0","","26.13.1.2.19","0.0","","","","1"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","% distribution (2021)","Jewish","","0","units","0","","26.13.1.2.20","0.1","","","","1"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","% distribution (2021)","Muslim","","0","units","0","","26.13.1.2.21","0.0","","","","1"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","% distribution (2021)","Sikh","","0","units","0","","26.13.1.2.22","0.0","","","","1"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","26.13.1.2.23","0.0","","","","1"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","26.13.1.2.24","0.0","","","","1"
"2021","Quebec","2021A000224","65 years and over","Total - Gender","% distribution (2021)","No religion and secular perspectives","","0","units","0","","26.13.1.2.25","0.4","","","","1"
